cluster_id,obj_or_subj,key_word,argument,dependency,sentence
161,subj,crying,he,nsubj,"in fact , he was n't really crying -- it had been years since he 'd really cried -- but he knew that if he screwed up his face and wailed , his mother would give him anything he wanted ."
161,subj,cried,he,nsubj,"in fact , he was n't really crying -- it had been years since he 'd really cried -- but he knew that if he screwed up his face and wailed , his mother would give him anything he wanted ."
161,subj,wanted,he,nsubj,"in fact , he was n't really crying -- it had been years since he 'd really cried -- but he knew that if he screwed up his face and wailed , his mother would give him anything he wanted ."
161,subj,shot,he,nsubj,he shot harry a nasty grin through the gap in his mother 's arms .
161,subj,believe,who,nsubj,"half an hour later , harry , who could n't believe his luck , was sitting in the back of the dursleys ' car with piers and dudley , on the way to the zoo for the first time in his life ."
161,subj,sitting,harry,nsubj,"half an hour later , harry , who could n't believe his luck , was sitting in the back of the dursleys ' car with piers and dudley , on the way to the zoo for the first time in his life ."
161,subj,taken,vernon,nsubj,"his aunt and uncle had n't been able to think of anything else to do with him , but before they 'd left , uncle vernon had taken harry aside ."
161,subj,warning,i,nsubj,"`` i 'm warning you , '' he had said , putting his large purple face right up close to harry 's , `` i 'm warning you now , boy -- any funny business , anything at all -- and you 'll be in that cupboard from now until christmas . ''"
161,subj,going,i,nsubj,"`` i 'm not going to do anything , '' said harry , `` honestly.."
161,subj,believe,vernon,nsubj,but uncle vernon did n't believe him .
161,subj,make,he,nsubj,"the problem was , strange things often happened around harry and it was just no good telling the dursleys he did n't make them happen ."
161,subj,spent,who,nsubj,"dudley had laughed himself silly at harry , who spent a sleepless night imagining school the next day , where he was already laughed at for his baggy clothes and taped glasses ."
161,subj,given,he,nsubjpass,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
161,subj,gotten,he,nsubj,"on the other hand , he 'd gotten into terrible trouble for being found on the roof of the school kitchens ."
161,subj,sitting,he,nsubj,"dudley 's gang had been chasing him as usual when , as much to harry 's surprise as anyone else 's , there he was sitting on the chimney ."
161,subj,tried,he,nsubj,but all he 'd tried to do ( as he shouted at uncle vernon through the locked door of his cupboard ) was jump behind the big trash cans outside the kitchen doors .
161,subj,supposed,harry,nsubj,harry supposed that the wind must have caught him in mid- jump .
161,subj,drove,he,nsubj,"while he drove , uncle vernon complained to aunt petunia ."
161,subj,liked,he,nsubj,"he liked to complain about things : people at work , harry , the council , harry , the bank , and harry were just a few of his favorite subjects ."
161,subj,said,harry,nsubj,"i had a dream about a motorcycle , '' said harry , remembering suddenly ."
161,subj,turned,he,nsubj,"he turned right around in his seat and yelled at harry , his face like a gigantic beet with a mustache : `` motorcycles do n't fly ! ''"
161,subj,said,harry,nsubj,"i know they do n't , '' said harry ."
161,subj,wished,he,nsubj,but he wished he had n't said anything .
161,subj,wanted,he,nsubj,"the dursleys bought dudley and piers large chocolate ice creams at the entrance and then , because the smiling lady in the van had asked harry what he wanted before they could hurry him away , they bought him a cheap lemon ice pop ."
161,subj,looked,who,nsubj,"it was n't bad , either , harry thought , licking it as they watched a gorilla scratching its head who looked remarkably like dudley , except that it was n't blond ."
161,subj,had,he,nsubj,harry had the best morning he 'd had in a long time .
161,subj,felt,harry,nsubj,"harry felt , afterward , that he should have known it was all too good to last ."
161,subj,known,he,nsubj,"harry felt , afterward , that he should have known it was all too good to last ."
161,subj,wrapped,it,nsubj,it could have wrapped its body twice around uncle vernon 's car and crushed it into a trash can -- but at the moment it did n't look in the mood .
161,subj,tapped,vernon,nsubj,"uncle vernon tapped on the glass , but the snake did n't budge ."
161,subj,snoozed,snake,nsubj,"uncle vernon rapped the glass smartly with his knuckles , but the snake just snoozed on ."
161,subj,shuffled,he,nsubj,he shuffled away .
161,subj,moved,harry,nsubj,harry moved in front of the tank and looked intently at the snake .
161,subj,got,he,nsubj,"it was worse than having a cupboard as a bedroom , where the only visitor was aunt petunia hammering on the door to wake you up ; at least he got to visit the rest of the house ."
161,subj,opened,snake,nsubj,the snake suddenly opened its beady eyes .
161,subj,raised,it,nsubj,"slowly , very slowly , it raised its head until its eyes were on a level with harry 's ."
161,subj,winked,it,nsubj,it winked .
161,subj,stared,harry,nsubj,harry stared .
161,subj,looked,he,nsubj,then he looked quickly around to see if anyone was watching .
161,subj,looked,he,nsubj,"he looked back at the snake and winked , too ."
161,subj,jerked,snake,nsubj,"the snake jerked its head toward uncle vernon and dudley , then raised its eyes to the ceiling ."
161,subj,gave,it,nsubj,it gave harry a look that said quite plainly :
161,subj,nodded,snake,nsubj,the snake nodded vigorously .
161,subj,asked,harry,nsubj,harry asked .
161,subj,jabbed,snake,nsubj,the snake jabbed its tail at a little sign next to the glass .
161,subj,read,harry,nsubj,the boa constrictor jabbed its tail at the sign again and harry read on : this specimen was bred in the zoo .
161,subj,shook,snake,nsubj,"as the snake shook its head , a deafening shout behind harry made both of them jump ."
161,subj,believe,you,nsubj,you wo n't believe what it 's doing ! ''
161,subj,doing,it,nsubj,you wo n't believe what it 's doing ! ''
161,subj,could,he,nsubj,dudley came waddling toward them as fast as he could .
161,subj,fell,harry,nsubj,"caught by surprise , harry fell hard on the concrete floor ."
161,subj,sat,harry,nsubj,harry sat up and gasped ; the glass front of the boa constrictor 's tank had vanished .
161,subj,uncoiling,snake,nsubj,"the great snake was uncoiling itself rapidly , slithering out onto the floor ."
161,subj,slid,snake,nsubj,"as the snake slid swiftly past him , harry could have sworn a low , hissing voice said , `` brazil , here i come ... . thanksss , amigo . ''"
161,subj,sworn,harry,nsubj,"as the snake slid swiftly past him , harry could have sworn a low , hissing voice said , `` brazil , here i come ... . thanksss , amigo . ''"
161,subj,made,director,nsubj,"the zoo director himself made aunt petunia a cup of strong , sweet tea while he apologized over and over again ."
161,subj,apologized,he,nsubj,"the zoo director himself made aunt petunia a cup of strong , sweet tea while he apologized over and over again ."
161,subj,seen,harry,nsubj,"as far as harry had seen , the snake had n't done anything except snap playfully at their heels as it passed , but by the time they were all back in uncle vernon 's car , dudley was telling them how it had nearly bitten off his leg , while piers was swearing it had tried to squeeze him to death ."
161,subj,bitten,it,nsubj,"as far as harry had seen , the snake had n't done anything except snap playfully at their heels as it passed , but by the time they were all back in uncle vernon 's car , dudley was telling them how it had nearly bitten off his leg , while piers was swearing it had tried to squeeze him to death ."
161,subj,managed,he,nsubj,"he managed to say , `` go -- cupboard -- stay -- no meals , '' before he collapsed into a chair , and aunt petunia had to run and get him a large brandy ."
161,subj,lay,harry,nsubj,"harry lay in his dark cupboard much later , wishing he had a watch ."
161,subj,lived,he,nsubj,"he 'd lived with the dursleys almost ten years , ten miserable years , as long as he could remember , ever since he 'd been a baby and his parents had died in that car crash ."
161,subj,remember,he,nsubj,he could n't remember being in the car when his parents had died .
161,subj,dreamed,harry,nsubj,"when he had been younger , harry had dreamed and dreamed of some unknown relation coming to take him away , but it had never happened ; the dursleys were his only family ."
161,subj,knew,he,nsubj,"after asking harry furiously if he knew the man , aunt petunia had rushed them out of the shop without buying anything ."
161,subj,knew,everybody,nsubj,"everybody knew that dudley 's gang hated that odd harry potter in his baggy old clothes and broken glasses , and nobody liked to disagree with dudley 's gang ."
161,subj,spent,harry,nsubj,"this was why harry spent as much time as possible out of the house , wandering around and thinking about the end of the holidays , where he could see a tiny ray of hope ."
161,subj,see,he,nsubj,"this was why harry spent as much time as possible out of the house , wandering around and thinking about the end of the holidays , where he could see a tiny ray of hope ."
161,subj,going,he,nsubj,"when september came he would be going off to secondary school and , for the first time in his life , he would n't be with dudley ."
161,subj,ran,he,nsubj,"then he ran , before dudley could work out what he 'd said ."
161,subj,said,he,nsubj,"then he ran , before dudley could work out what he 'd said ."
161,subj,watch,harry,nsubj,she let harry watch television and gave him a bit of chocolate cake that tasted as though she 'd had it for several years .
161,subj,said,vernon,nsubj,"as he looked at dudley in his new knickerbockers , uncle vernon said gruffly that it was the proudest moment of his life ."
161,subj,trust,harry,nsubj,harry did n't trust himself to speak .
161,subj,went,harry,nsubj,there was a horrible smell in the kitchen the next morning when harry went in for breakfast .
161,subj,seemed,it,nsubj,it seemed to be coming from a large metal tub in the sink .
161,subj,looked,harry,nsubj,harry looked in the bowl again .
161,subj,doubted,harry,nsubj,"harry seriously doubted this , but thought it best not to argue ."
161,subj,sat,he,nsubj,"he sat down at the table and tried not to think about how he was going to look on his first day at stonewall high -- like he was wearing bits of old elephant skin , probably ."
161,subj,wearing,he,nsubj,"he sat down at the table and tried not to think about how he was going to look on his first day at stonewall high -- like he was wearing bits of old elephant skin , probably ."
161,subj,heard,they,nsubj,they heard the click of the mail slot and flop of letters on the doormat .
161,subj,dodged,harry,nsubj,harry dodged the smelting stick and went to get the mail .
161,subj,got,he,nsubj,"he had no friends , no other relatives -- he did n't belong to the library , so he 'd never even got rude notes asking for books back ."
161,subj,writing,who,nsubj,`` who 'd be writing to you ? ''
161,subj,think,you,nsubj,you do n't think they 're watching the house ? ''
162,subj,wearing,who,nsubj,instead he was smiling at a rather severe-looking woman who was wearing square glasses exactly the shape of the markings the cat had had around its eyes .
162,subj,wearing,she,nsubj,"she , too , was wearing a cloak , an emerald one ."
162,subj,looked,she,nsubj,she looked distinctly ruffled .
162,subj,asked,she,nsubj,she asked .
162,subj,jerked,she,nsubj,she jerked her head back at the dursleys ' dark living-room window .
162,subj,threw,she,nsubj,"she threw a sharp , sideways glance at dumbledore here , as though hoping he was going to tell her something , but he did n't , so she went on ."
165,subj,celebrating,everyone,nsubj,"`` oh yes , everyone 's celebrating , all right , '' she said impatiently ."
167,obj,saying,what,dobj,"`` what they 're saying , '' she pressed on , `` is that last night voldemort turned up in godric 's hollow ."
167,subj,bound,they,nsubjpass,they were bound to notice something .
181,subj,knows,everyone,nsubj,"everyone knows you 're the only one you-know- oh , all right , voldemort , was frightened of . ''"
183,obj,saying,what,dobj,you know what everyone 's saying ?
184,subj,saying,everyone,nsubj,you know what everyone 's saying ?
185,subj,stopped,what,nsubj,about what finally stopped him ? ''
187,subj,saying,everyone,nsubj,"it was plain that whatever `` everyone '' was saying , she was not going to believe it until dumbledore told her it was true ."
192,obj,believe,it,dobj,i ca n't believe it ...
193,obj,believe,it,dobj,"i did n't want to believe it ... oh , albus ... ''"
194,subj,saying,they,nsubj,"they 're saying he tried to kill the potter 's son , harry ."
195,obj,kill,son,dobj,"they 're saying he tried to kill the potter 's son , harry ."
196,obj,kill,boy,dobj,he could n't kill that little boy .
197,subj,knows,one,nsubj,"no one knows why , or how , but they 're saying that when he could n't kill harry potter , voldemort 's power somehow broke -- and that 's why he 's gone ."
198,subj,saying,they,nsubj,"no one knows why , or how , but they 're saying that when he could n't kill harry potter , voldemort 's power somehow broke -- and that 's why he 's gone ."
199,subj,took,he,nsubj,dumbledore gave a great sniff as he took a golden watch from his pocket and examined it .
199,subj,know,he,nsubj,"he could n't know that at this very moment , people meeting in secret all over the country were holding up their glasses and saying in hushed voices : `` to harry potter -- the boy who lived ! ''"
201,subj,killed,he,nsubjpass,`` after all he 's done ... all the people he 's killed ... he could n't kill a little boy ?
201,subj,kill,people,nsubj,`` after all he 's done ... all the people he 's killed ... he could n't kill a little boy ?
205,subj,survive,harry,nsubj,it 's just astounding ... of all the things to stop him ... but how in the name of heaven did harry survive ? ''
206,subj,looked,they,nsubj,it grew steadily louder as they looked up and down the street for some sign of a headlight ; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them .
206,subj,looked,they,nsubj,it grew steadily louder as they looked up and down the street for some sign of a headlight ; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them .
207,obj,examined,it,dobj,dumbledore gave a great sniff as he took a golden watch from his pocket and examined it .
209,subj,made,it,nsubj,"it must have made sense to dumbledore , though , because he put it back in his pocket and said , `` hagrid 's late ."
210,obj,put,it,dobj,"it must have made sense to dumbledore , though , because he put it back in his pocket and said , `` hagrid 's late ."
211,subj,told,who,nsubj,"i suppose it was he who told you i 'd be here , by the way ? ''"
214,obj,bring,harry,dobj,`` i 've come to bring harry to his aunt and uncle .
218,obj,mean,people,dobj,`` you do n't mean -- you ca n't mean the people who live here ? ''
218,subj,live,who,nsubj,`` you do n't mean -- you ca n't mean the people who live here ? ''
219,subj,jumping,mcgonagall,nsubj,"cried professor mcgonagall , jumping to her feet and pointing at number four ."
220,subj,find,you,nsubj,you could n't find two people who are less like us .
221,obj,find,people,dobj,you could n't find two people who are less like us .
222,subj,got,they,nsubj,"and they 've got this son -- i saw him kicking his mother all the way up the street , screaming for sweets ."
223,subj,walk,he,nsubj,famous before he can walk and talk !
223,subj,remember,he,nsubj,famous for something he wo n't even remember !
223,subj,growing,he,nsubj,"cara you see how much better off he 'll be , growing up away from all that until he 's ready to take it ? ''"
223,subj,lived,who,nsubj,"he could n't know that at this very moment , people meeting in secret all over the country were holding up their glasses and saying in hushed voices : `` to harry potter -- the boy who lived ! ''"
227,subj,come,potter,nsubj,harry potter come and live here ! ''
232,subj,understand,people,nsubj,these people will never understand him !
233,subj,know,child,nsubj,he 'll be famous -- a legend -- i would n't be surprised if today was known as harry potter day in the future -- there will be books written about harry -- every child in our world will know his name ! ''
237,obj,take,it,dobj,"cara you see how much better off he 'll be , growing up away from all that until he 's ready to take it ? ''"
241,subj,grew,it,nsubj,it grew steadily louder as they looked up and down the street for some sign of a headlight ; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them .
243,subj,swelled,it,nsubj,it grew steadily louder as they looked up and down the street for some sign of a headlight ; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them .
244,subj,fell,motorcycle,nsubj,it grew steadily louder as they looked up and down the street for some sign of a headlight ; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them .
246,obj,gave,him,dobj,"he bent his great , shaggy head over harry and gave him what must have been a very scratchy , whiskery kiss ."
246,obj,catch,him,dobj,"dudley 's favorite punching bag was harry , but he could n't often catch him ."
246,subj,holding,he,nsubj,"in his vast , muscular arms he was holding a bundle of blankets ."
246,subj,gone,he,nsubjpass,"he turned on his heel and with a swish of his cloak , he was gone ."
253,obj,give,him,dobj,"well -- give him here , hagrid -- we 'd better get this over with . ''"
253,obj,take,him,dobj,she ca n't take him . ''
253,subj,fell,he,nsubj,he fell asleep as we was flyin ' over bristol . ''
264,obj,let,howl,dobj,"then , suddenly , hagrid let out a howl like a wounded dog ."
267,obj,stand,it,dobj,`` but i c-c-ca n't stand it -- lily an ' james dead -- an ' poor little harry off ter live with muggles - ''
270,obj,understand,them,dobj,"the dursleys often spoke about harry like this , as though he was n't there -- or rather , as though he was something very nasty that could n't understand them , like a slug ."
271,subj,stepped,dumbledore,nsubj,"`` yes , yes , it 's all very sad , but get a grip on yourself , hagrid , or we 'll be found , '' professor mcgonagall whispered , patting hagrid gingerly on the arm as dumbledore stepped over the low garden wall and walked to the front door ."
272,obj,tucked,it,dobj,"he laid harry gently on the doorstep , took a letter out of his cloak , tucked it inside harry 's blankets , and then came back to the other two ."
273,subj,blinked,mcgonagall,nsubj,"for a full minute the three of them stood and looked at the little bundle ; hagrid 's shoulders shook , professor mcgonagall blinked furiously , and the twinkling light that usually shone from dumbledore 's eyes seemed to have gone out ."
276,subj,rose,it,nsubj,"wiping his streaming eyes on his jacket sleeve , hagrid swung himself onto the motorcycle and kicked the engine into life ; with a roar it rose into the air and off into the night ."
278,obj,clicked,it,dobj,"he clicked it once , and twelve balls of light sped back to their street lamps so that privet drive glowed suddenly orange and he could make out a tabby cat slinking around the corner at the other end of the street ."
281,subj,expect,you,nsubj,"a breeze ruffled the neat hedges of privet drive , which lay silent and tidy under the inky sky , the very last place you would expect astonishing things to happen ."
284,subj,meeting,people,nsubj,"he could n't know that at this very moment , people meeting in secret all over the country were holding up their glasses and saying in hushed voices : `` to harry potter -- the boy who lived ! ''"
287,obj,lit,number,dobj,"the sun rose on the same tidy front gardens and lit up the brass number four on the dursleys ' front door ; it crept into their living room , which was almost exactly the same as it had been on the night when mr. dursley had seen that fateful news report about the owls ."
287,subj,rose,sun,nsubj,"the sun rose on the same tidy front gardens and lit up the brass number four on the dursleys ' front door ; it crept into their living room , which was almost exactly the same as it had been on the night when mr. dursley had seen that fateful news report about the owls ."
288,subj,crept,it,nsubj,"the sun rose on the same tidy front gardens and lit up the brass number four on the dursleys ' front door ; it crept into their living room , which was almost exactly the same as it had been on the night when mr. dursley had seen that fateful news report about the owls ."
291,subj,looked,what,nsubj,"ten years ago , there had been lots of pictures of what looked like a large pink beach ball wearing different-colored bonnets -- but dudley dursley was no longer a baby , and now the photographs showed a large blond boy riding his first bicycle , on a carousel at the fair , playing a computer game with his father , being hugged and kissed by his mother ."
291,subj,heard,harry,nsubj,harry heard her walking toward the kitchen and then the sound of the frying pan being put on the stove .
291,subj,rolled,he,nsubj,he rolled onto his back and tried to remember the dream he had been having .
291,subj,having,he,nsubj,he rolled onto his back and tried to remember the dream he had been having .
291,subj,forgotten,he,nsubj,dudley 's birthday -- how could he have forgotten ?
291,subj,dressed,he,nsubjpass,when he was dressed he went down the hall into the kitchen .
291,subj,ought,he,nsubj,"harry knew he ought to feel sorry that mrs. figg had broken her leg , but it was n't easy when he reminded himself it would be a whole year before he had to look at tibbles , snowy , mr. paws , and tufty again ."
291,subj,tried,he,nsubj,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
292,obj,wearing,bonnets,dobj,"ten years ago , there had been lots of pictures of what looked like a large pink beach ball wearing different-colored bonnets -- but dudley dursley was no longer a baby , and now the photographs showed a large blond boy riding his first bicycle , on a carousel at the fair , playing a computer game with his father , being hugged and kissed by his mother ."
293,obj,showed,boy,dobj,"ten years ago , there had been lots of pictures of what looked like a large pink beach ball wearing different-colored bonnets -- but dudley dursley was no longer a baby , and now the photographs showed a large blond boy riding his first bicycle , on a carousel at the fair , playing a computer game with his father , being hugged and kissed by his mother ."
293,subj,showed,photographs,nsubj,"ten years ago , there had been lots of pictures of what looked like a large pink beach ball wearing different-colored bonnets -- but dudley dursley was no longer a baby , and now the photographs showed a large blond boy riding his first bicycle , on a carousel at the fair , playing a computer game with his father , being hugged and kissed by his mother ."
294,obj,playing,game,dobj,"ten years ago , there had been lots of pictures of what looked like a large pink beach ball wearing different-colored bonnets -- but dudley dursley was no longer a baby , and now the photographs showed a large blond boy riding his first bicycle , on a carousel at the fair , playing a computer game with his father , being hugged and kissed by his mother ."
295,subj,held,room,nsubj,"the room held no sign at all that another boy lived in the house , too ."
296,subj,lived,boy,nsubj,"the room held no sign at all that another boy lived in the house , too ."
306,subj,burn,it,nsubj,"and do n't you dare let it burn , i want everything perfect on duddy 's birthday . ''"
311,subj,looked,it,nsubj,"it looked as though dudley had gotten the new computer he wanted , not to mention the second television and the racing bike ."
312,subj,involved,it,nsubj,"exactly why dudley wanted a racing bike was a mystery to harry , as dudley was very fat and hated exercise -- unless of course it involved punching somebody ."
313,obj,punching,somebody,dobj,"exactly why dudley wanted a racing bike was a mystery to harry , as dudley was very fat and hated exercise -- unless of course it involved punching somebody ."
314,subj,look,harry,nsubj,"harry did n't look it , but he was very fast ."
315,obj,look,it,dobj,"harry did n't look it , but he was very fast ."
316,obj,had,it,dobj,"he had had it as long as he could remember , and the first question he could ever remember asking his aunt petunia was how he had gotten it ."
318,obj,gotten,it,dobj,"he had had it as long as he could remember , and the first question he could ever remember asking his aunt petunia was how he had gotten it ."
320,obj,entered,kitchen,dobj,uncle vernon entered the kitchen as harry was turning over the bacon .
322,subj,made,it,nsubj,"together , but it made no difference , his hair simply grew that way -- all over the place ."
325,obj,screwed,face,dobj,"in fact , he was n't really crying -- it had been years since he 'd really cried -- but he knew that if he screwed up his face and wailed , his mother would give him anything he wanted ."
325,subj,give,mother,nsubj,"in fact , he was n't really crying -- it had been years since he 'd really cried -- but he knew that if he screwed up his face and wailed , his mother would give him anything he wanted ."
330,obj,telling,them,dobj,"as far as harry had seen , the snake had n't done anything except snap playfully at their heels as it passed , but by the time they were all back in uncle vernon 's car , dudley was telling them how it had nearly bitten off his leg , while piers was swearing it had tried to squeeze him to death ."
330,subj,seemed,they,nsubj,"if there was one thing the dursleys hated even more than his asking questions , it was his talking about anything acting in a way it should n't , no matter if it was in a dream or even a cartoon -- they seemed to think he might get dangerous ideas ."
330,subj,watched,they,nsubj,"it was n't bad , either , harry thought , licking it as they watched a gorilla scratching its head who looked remarkably like dudley , except that it was n't blond ."
330,subj,ate,they,nsubj,"they ate in the zoo restaurant , and when dudley had a tantrum because his knickerbocker glory did n't have enough ice cream on top , uncle vernon bought him another one and harry was allowed to finish the first ."
330,subj,went,they,nsubj,after lunch they went to the reptile house .
331,obj,wants,worth,dobj,"`` little tyke wants his money 's worth , just like his father ."
332,obj,answer,it,dobj,"at that moment the telephone rang and aunt petunia went to answer it while harry and uncle vernon watched dudley unwrap the racing bike , a video camera , a remote control airplane , sixteen new computer games , and a vcr ."
334,subj,took,parents,nsubj,"every year on dudley 's birthday , his parents took him and a friend out for the day , to adventure parks , hamburger restaurants , or the movies ."
336,obj,adventure,parks,dobj,"every year on dudley 's birthday , his parents took him and a friend out for the day , to adventure parks , hamburger restaurants , or the movies ."
338,obj,lived,streets,dobj,"every year , harry was left behind with mrs. figg , a mad old lady who lived two streets away ."
338,subj,lived,who,nsubj,"every year , harry was left behind with mrs. figg , a mad old lady who lived two streets away ."
339,obj,hated,it,dobj,harry hated it there .
340,subj,smelled,house,nsubj,the whole house smelled of cabbage and mrs. figg made him look at photographs of all the cats she 'd ever owned .
344,obj,reminded,himself,dobj,"harry knew he ought to feel sorry that mrs. figg had broken her leg , but it was n't easy when he reminded himself it would be a whole year before he had to look at tibbles , snowy , mr. paws , and tufty again ."
348,obj,leave,me,dobj,"`` you could just leave me here , '' harry put in hopefully ( he 'd be able to watch what he wanted on television for a change and maybe even have a go on dudley 's computer ) ."
350,obj,find,house,dobj,`` and come back and find the house in ruins ? ''
353,subj,left,they,nsubj,"his aunt and uncle had n't been able to think of anything else to do with him , but before they 'd left , uncle vernon had taken harry aside ."
353,subj,hated,dursleys,nsubj,"if there was one thing the dursleys hated even more than his asking questions , it was his talking about anything acting in a way it should n't , no matter if it was in a dream or even a cartoon -- they seemed to think he might get dangerous ideas ."
357,subj,grin,harry,nsubj,he shot harry a nasty grin through the gap in his mother 's arms .
359,obj,hit,them,dobj,he was usually the one who held people 's arms behind their backs while dudley hit them .
359,subj,happen,them,nsubj,"the problem was , strange things often happened around harry and it was just no good telling the dursleys he did n't make them happen ."
359,subj,bought,they,nsubj,"the dursleys bought dudley and piers large chocolate ice creams at the entrance and then , because the smiling lady in the van had asked harry what he wanted before they could hurry him away , they bought him a cheap lemon ice pop ."
360,subj,walked,friend,nsubj,"said aunt petunia frantically -- and a moment later , dudley 's best friend , piers polkiss , walked in with his mother ."
362,subj,held,who,nsubj,he was usually the one who held people 's arms behind their backs while dudley hit them .
368,subj,left,she,nsubj,"once , aunt petunia , tired of harry coming back from the barbers looking as though he had n't been at all , had taken a pair of kitchen scissors and cut his hair so short he was almost bald except for his bangs , which she left `` to hide that horrible scar . ''"
368,subj,faint,she,nsubj,for a moment it looked as though she might faint .
368,subj,clutched,she,nsubj,she clutched her throat and made a choking noise .
368,subj,heard,they,nsubj,they heard him banging things with his smelting stick all the way down the hall .
369,obj,laughed,himself,dobj,"dudley had laughed himself silly at harry , who spent a sleepless night imagining school the next day , where he was already laughed at for his baggy clothes and taped glasses ."
369,obj,know,him,dobj,yet sometimes he thought ( or maybe hoped ) that strangers in the street seemed to know him .
369,subj,laughed,dudley,nsubj,"dudley had laughed himself silly at harry , who spent a sleepless night imagining school the next day , where he was already laughed at for his baggy clothes and taped glasses ."
369,subj,laughed,he,nsubjpass,"dudley had laughed himself silly at harry , who spent a sleepless night imagining school the next day , where he was already laughed at for his baggy clothes and taped glasses ."
369,subj,gotten,he,nsubj,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
369,subj,risk,he,nsubj,"until they were , he could n't risk sneaking to the kitchen for some food ."
369,subj,strained,he,nsubj,"sometimes , when he strained his memory during long hours in his cupboard , he came up with a strange vision : a blinding flash of green light and a burn- ing pain on his forehead ."
369,subj,came,he,nsubj,"sometimes , when he strained his memory during long hours in his cupboard , he came up with a strange vision : a blinding flash of green light and a burn- ing pain on his forehead ."
369,subj,supposed,he,nsubj,"this , he supposed , was the crash , though he could n't imagine where all the green light came from ."
369,subj,remember,he,nsubj,he could n't remember his parents at all .
369,subj,forbidden,he,nsubjpass,"his aunt and uncle never spoke about them , and of course he was forbidden to ask questions ."
369,subj,thought,he,nsubj,yet sometimes he thought ( or maybe hoped ) that strangers in the street seemed to know him .
369,subj,allowed,he,nsubjpass,"by the time he was allowed out of his cupboard again , the summer holidays had started and dudley had already broken his new video camera , crashed his remote control airplane , and , first time out on his racing bike , knocked down old mrs. figg as she crossed privet drive on her crutches ."
369,subj,looked,he,nsubj,"as he looked at dudley in his new knickerbockers , uncle vernon said gruffly that it was the proudest moment of his life ."
369,subj,thought,he,nsubj,he thought two of his ribs might already have cracked from trying not to laugh .
369,subj,went,he,nsubj,he went to have a look .
369,subj,asked,he,nsubj,he asked aunt petunia .
369,subj,dared,he,nsubj,her lips tightened as they always did if he dared to ask a question .
369,subj,chuckled,he,nsubj,he chuckled at his own joke .
369,subj,gave,he,nsubj,he gave his father a sharp tap on the head with his smelting stick .
372,obj,sheared,it,dobj,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
373,subj,grown,it,nsubj,"next morning , however , he had gotten up to find his hair exactly as it had been before aunt petunia had sheared it off he had been given a week in his cupboard for this , even though he had tried to explain that he could n't explain how it had grown back so quickly ."
374,obj,pull,it,dobj,"another time , aunt petunia had been trying to force him into a revolting old sweater of dudley 's ( brown with orange puff balls ) -- the harder she tried to pull it over his head , the smaller it seemed to become , until finally it might have fitted a hand puppet , but certainly would n't fit harry ."
375,subj,seemed,it,nsubj,"another time , aunt petunia had been trying to force him into a revolting old sweater of dudley 's ( brown with orange puff balls ) -- the harder she tried to pull it over his head , the smaller it seemed to become , until finally it might have fitted a hand puppet , but certainly would n't fit harry ."
376,subj,shrunk,it,nsubj,"aunt petunia had decided it must have shrunk in the wash and , to his great relief , harry was n't punished ."
377,obj,chasing,him,dobj,"dudley 's gang had been chasing him as usual when , as much to harry 's surprise as anyone else 's , there he was sitting on the chimney ."
377,subj,punished,harry,nsubjpass,"aunt petunia had decided it must have shrunk in the wash and , to his great relief , harry was n't punished ."
379,subj,chasing,gang,nsubj,"dudley 's gang had been chasing him as usual when , as much to harry 's surprise as anyone else 's , there he was sitting on the chimney ."
382,subj,received,dursleys,nsubj,the dursleys had received a very angry letter from harry 's headmistress telling them harry had been climbing school buildings .
384,obj,climbing,buildings,dobj,the dursleys had received a very angry letter from harry 's headmistress telling them harry had been climbing school buildings .
397,subj,crashed,vernon,nsubj,uncle vernon nearly crashed into the car in front .
401,subj,should,it,nsubj,"if there was one thing the dursleys hated even more than his asking questions , it was his talking about anything acting in a way it should n't , no matter if it was in a dream or even a cartoon -- they seemed to think he might get dangerous ideas ."
403,subj,crowded,zoo,nsubjpass,it was a very sunny saturday and the zoo was crowded with families .
405,obj,bought,dudley,dobj,"the dursleys bought dudley and piers large chocolate ice creams at the entrance and then , because the smiling lady in the van had asked harry what he wanted before they could hurry him away , they bought him a cheap lemon ice pop ."
